################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name  Description
################################################################################
# 1    conf  Configuration index (starting with 1).
# 2    index Atom index (starting with 1).
# 3    fxRef Reference force in x direction.
# 4    fyRef Reference force in y direction.
# 5    fzRef Reference force in z direction.
# 6    fx    Force in x direction.
# 7    fy    Force in y direction.
# 8    fz    Force in z direction.
###########################################################################################################################################################################
#        1          2                        3                        4                        5                        6                        7                        8
#     conf      index                    fxRef                    fyRef                    fzRef                       fx                       fy                       fz
###########################################################################################################################################################################
         2        102   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        103   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        104   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        105   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        106   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        107   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        108   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        109   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        110   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        111   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        112   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        113   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        114   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        115   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        116   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        117   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        118   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        119   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        120   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        121   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        122   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        123   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        124   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        125   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        126   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        127   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        128   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        129   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        130   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        131   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        132   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        133   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        134   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        135   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        136   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        137   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        138   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        139   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        140   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        141   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        142   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        143   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        144   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        145   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        146   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        147   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        148   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        149   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        150   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        151   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        152   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        153   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        154   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        155   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        156   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        157   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        158   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        159   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        160   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        161   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        162   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        163   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        164   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        165   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        166   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        167   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        168   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        169   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        170   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        171   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        172   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        173   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        174   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        175   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        176   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        177   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        178   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        179   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        180   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        181   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        182   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        183   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        184   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        185   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        186   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        187   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        188   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        189   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        190   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        191   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        192   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        193   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        194   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        195   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        196   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        197   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        198   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        199   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        200   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        201   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        202   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        203   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        204   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        205   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        206   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        207   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        208   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        209   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        210   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        211   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        212   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        213   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        214   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        215   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        216   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        217   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        218   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        219   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        220   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        221   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        222   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        223   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        224   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        225   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        226   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        227   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        228   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        229   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        230   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        231   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        232   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        233   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        234   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        235   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        236   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        237   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        238   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        239   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        240   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        241   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        242   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        243   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        244   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        245   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        246   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        247   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        248   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        249   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        250   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        251   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        252   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        253   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        254   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        255   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        256   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        257   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        258   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        259   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        260   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        261   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        262   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        263   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        264   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        265   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        266   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        267   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        268   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        269   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        270   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        271   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        272   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        273   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        274   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        275   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        276   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        277   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        278   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        279   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        280   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        281   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        282   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        283   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        284   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        285   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        286   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        287   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        288   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        289   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        290   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        291   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        292   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        293   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        294   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        295   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        296   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        297   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        298   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        299   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        300   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        301   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        302   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        303   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        304   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        305   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        306   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        307   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        308   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        309   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        310   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        311   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        312   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        313   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        314   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        315   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        316   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        317   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        318   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        319   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        320   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        321   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        322   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        323   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        324   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        325   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        326   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        327   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        328   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        329   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        330   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        331   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        332   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        333   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        334   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        335   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        336   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        337   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        338   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        339   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        340   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        341   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        342   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        343   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        344   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        345   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        346   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
